"totalPaticipant","winner","lost","totalOrder","totalOrderReject","valueEarning","WB","WB_after","Ham","Ham_after","Onion","Onion_after","Pickle","Pickle_after","Tuna","Tuna_after","Spread","Spread_after"
"0","0","0","0","0","0.0","50000.0","0.0","50000.0","50000.0","0.0","0.0","0.0","0.0","0.0","0.0","50000.0","50000.0"
"5","5","0","500","0","400.0","50000.0","0.0","50000.0","25000.0","0.0","0.0","0.0","0.0","0.0","0.0","50000.0","47000.0"
"5","1","4","500","405","76.0","8000.0","0.0","25000.0","20250.0","0.0","0.0","0.0","0.0","0.0","0.0","47000.0","46430.0"
"5","0","5","500","500","0.0","20.0","0.0","20250.0","20250.0","0.0","0.0","0.0","0.0","0.0","0.0","46430.0","46430.0"
"5","0","5","500","500","0.0","20.0","0.0","20250.0","20250.0","0.0","0.0","0.0","0.0","0.0","0.0","46430.0","46430.0"
"5","0","5","500","500","0.0","20.0","0.0","20250.0","20250.0","0.0","0.0","0.0","0.0","0.0","0.0","46430.0","46430.0"
"5","0","5","500","500","0.0","20.0","0.0","20250.0","20250.0","0.0","0.0","0.0","0.0","0.0","0.0","46430.0","46430.0"
"5","5","0","450","0","360.0","252020.0","0.0","170250.0","129750.0","0.0","0.0","0.0","0.0","0.0","0.0","46430.0","43730.0"
"5","5","0","450","0","360.0","214220.0","0.0","129750.0","107250.0","0.0","0.0","0.0","0.0","0.0","0.0","43730.0","41030.0"
"5","5","0","450","0","360.0","176420.0","0.0","107250.0","84750.0","0.0","0.0","0.0","0.0","0.0","0.0","41030.0","38330.0"
"5","5","0","450","0","360.0","138620.0","0.0","84750.0","62250.0","0.0","0.0","0.0","0.0","0.0","0.0","38330.0","35630.0"
"5","5","0","450","0","360.0","100820.0","0.0","62250.0","39750.0","0.0","0.0","0.0","0.0","0.0","0.0","35630.0","32930.0"
"5","5","0","450","0","360.0","63020.0","0.0","39750.0","17250.0","0.0","0.0","0.0","0.0","0.0","0.0","32930.0","30230.0"
"5","4","1","450","150","240.0","25220.0","0.0","17250.0","2250.0","0.0","0.0","0.0","0.0","0.0","0.0","30230.0","28430.0"
"5","5","0","400","0","320.0","264620.0","0.0","159750.0","139750.0","0.0","0.0","0.0","0.0","0.0","0.0","28430.0","26030.0"
"5","5","0","400","0","320.0","231020.0","0.0","139750.0","119750.0","0.0","0.0","0.0","0.0","0.0","0.0","26030.0","23630.0"
"5","5","0","400","0","320.0","197420.0","0.0","119750.0","99750.0","0.0","0.0","0.0","0.0","0.0","0.0","23630.0","21230.0"
"5","5","0","400","0","320.0","163820.0","0.0","99750.0","79750.0","0.0","0.0","0.0","0.0","0.0","0.0","21230.0","18830.0"
"5","5","0","400","0","320.0","130220.0","0.0","79750.0","59750.0","0.0","0.0","0.0","0.0","0.0","0.0","18830.0","16430.0"
"5","5","0","400","0","320.0","96620.0","0.0","59750.0","39750.0","0.0","0.0","0.0","0.0","0.0","0.0","16430.0","14030.0"
"5","5","0","400","0","320.0","63020.0","0.0","39750.0","19750.0","0.0","0.0","0.0","0.0","0.0","0.0","14030.0","11630.0"
"5","5","0","350","0","280.0","29420.0","0.0","19750.0","2250.0","0.0","0.0","0.0","0.0","0.0","0.0","11630.0","9530.0"
"5","0","5","350","350","0.0","20.0","0.0","2250.0","2250.0","0.0","0.0","0.0","0.0","0.0","0.0","9530.0","9530.0"
"5","0","5","350","350","0.0","20.0","0.0","2250.0","2250.0","0.0","0.0","0.0","0.0","0.0","0.0","9530.0","9530.0"
"5","0","5","350","350","0.0","20.0","0.0","2250.0","2250.0","0.0","0.0","0.0","0.0","0.0","0.0","9530.0","9530.0"
"5","0","5","350","350","0.0","20.0","0.0","2250.0","2250.0","0.0","0.0","0.0","0.0","0.0","0.0","9530.0","9530.0"
"5","0","5","350","350","0.0","20.0","0.0","2250.0","2250.0","0.0","0.0","0.0","0.0","0.0","0.0","9530.0","9530.0"
"5","0","5","350","350","0.0","20.0","0.0","2250.0","2250.0","0.0","0.0","0.0","0.0","0.0","0.0","9530.0","9530.0"
"5","5","0","300","0","240.0","205820.0","0.0","124750.0","109750.0","0.0","0.0","0.0","0.0","0.0","0.0","9530.0","7730.0"
"5","5","0","300","0","240.0","180620.0","0.0","109750.0","94750.0","0.0","0.0","0.0","0.0","0.0","0.0","7730.0","5930.0"
"5","5","0","300","0","240.0","155420.0","0.0","94750.0","79750.0","0.0","0.0","0.0","0.0","0.0","0.0","5930.0","4130.0"
