"totalPaticipant","winner","lost","totalOrder","totalOrderReject","valueEarning","WB","WB_after","Ham","Ham_after","Onion","Onion_after","Pickle","Pickle_after","Tuna","Tuna_after","Spread","Spread_after"
"0","0","0","0","0","0.0","50000.0","0.0","50000.0","50000.0","0.0","0.0","0.0","0.0","0.0","0.0","50000.0","50000.0"
"10","6","4","1000","405","476.0","50000.0","0.0","50000.0","20250.0","0.0","0.0","0.0","0.0","0.0","0.0","50000.0","46430.0"
"10","0","10","1000","1000","0.0","20.0","0.0","20250.0","20250.0","0.0","0.0","0.0","0.0","0.0","0.0","46430.0","46430.0"
"10","0","10","1000","1000","0.0","20.0","0.0","20250.0","20250.0","0.0","0.0","0.0","0.0","0.0","0.0","46430.0","46430.0"
"10","0","10","1000","1000","0.0","20.0","0.0","20250.0","20250.0","0.0","0.0","0.0","0.0","0.0","0.0","46430.0","46430.0"
"10","0","10","1000","1000","0.0","20.0","0.0","20250.0","20250.0","0.0","0.0","0.0","0.0","0.0","0.0","46430.0","46430.0"
"10","0","10","1000","1000","0.0","20.0","0.0","20250.0","20250.0","0.0","0.0","0.0","0.0","0.0","0.0","46430.0","46430.0"
"10","10","0","1000","0","800.0","504020.0","0.0","320250.0","250250.0","0.0","0.0","0.0","0.0","0.0","0.0","46430.0","40430.0"
"10","10","0","1000","0","800.0","420020.0","0.0","250250.0","200250.0","0.0","0.0","0.0","0.0","0.0","0.0","40430.0","34430.0"
"10","10","0","1000","0","800.0","336020.0","0.0","200250.0","150250.0","0.0","0.0","0.0","0.0","0.0","0.0","34430.0","28430.0"
"10","10","0","1000","0","800.0","252020.0","0.0","150250.0","100250.0","0.0","0.0","0.0","0.0","0.0","0.0","28430.0","22430.0"
"10","10","0","1000","0","800.0","168020.0","0.0","100250.0","50250.0","0.0","0.0","0.0","0.0","0.0","0.0","22430.0","16430.0"
"10","10","0","1000","0","800.0","84020.0","0.0","50250.0","250.0","0.0","0.0","0.0","0.0","0.0","0.0","16430.0","10430.0"
"10","0","10","1000","1000","0.0","20.0","0.0","250.0","250.0","0.0","0.0","0.0","0.0","0.0","0.0","10430.0","10430.0"
"10","10","0","1000","0","800.0","588020.0","0.0","350250.0","300250.0","0.0","0.0","0.0","0.0","0.0","0.0","10430.0","4430.0"
"10","8","2","1000","262","590.4","504020.0","0.0","300250.0","263350.0","0.0","0.0","0.0","0.0","0.0","0.0","4430.0","2.0"
"10","0","10","1000","1000","0.0","442028.0","0.0","263350.0","263350.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","2.0"
"10","0","10","1000","1000","0.0","442028.0","0.0","263350.0","263350.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","2.0"
"10","0","10","1000","1000","0.0","442028.0","0.0","263350.0","263350.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","2.0"
"10","0","10","1000","1000","0.0","442028.0","0.0","263350.0","263350.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","2.0"
"10","0","10","1000","1000","0.0","442028.0","0.0","263350.0","263350.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","2.0"
"10","0","10","1000","1000","0.0","442028.0","0.0","263350.0","263350.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","2.0"
"10","0","10","1000","1000","0.0","442028.0","0.0","263350.0","263350.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","2.0"
"10","0","10","1000","1000","0.0","442028.0","0.0","263350.0","263350.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","2.0"
"10","0","10","1000","1000","0.0","442028.0","0.0","263350.0","263350.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","2.0"
"10","0","10","1000","1000","0.0","442028.0","0.0","263350.0","263350.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","2.0"
"10","0","10","1000","1000","0.0","442028.0","0.0","263350.0","263350.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","2.0"
"10","0","10","1000","1000","0.0","442028.0","0.0","263350.0","263350.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","2.0"
"10","0","10","1000","1000","0.0","1030028.0","0.0","613350.0","613350.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","2.0"
"10","0","10","1000","1000","0.0","1030028.0","0.0","613350.0","613350.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","2.0"
"10","0","10","1000","1000","0.0","1030028.0","0.0","613350.0","613350.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","2.0"
