"totalPaticipant","winner","lost","totalOrder","totalOrderReject","valueEarning","WB","WB_after","Ham","Ham_after","Onion","Onion_after","Pickle","Pickle_after","Tuna","Tuna_after","Spread","Spread_after"
"0","0","0","0","0","0.0","100000.0","0.0","100000.0","100000.0","0.0","0.0","0.0","0.0","0.0","0.0","100000.0","100000.0"
"2","2","0","220","0","176.0","100000.0","0.0","100000.0","89000.0","0.0","0.0","0.0","0.0","0.0","0.0","100000.0","98680.0"
"2","2","0","240","0","192.0","81520.0","0.0","89000.0","77000.0","0.0","0.0","0.0","0.0","0.0","0.0","98680.0","97240.0"
"2","2","0","260","0","208.0","61360.0","0.0","77000.0","64000.0","0.0","0.0","0.0","0.0","0.0","0.0","97240.0","95680.0"
"2","2","0","280","0","224.0","39520.0","0.0","64000.0","50000.0","0.0","0.0","0.0","0.0","0.0","0.0","95680.0","94000.0"
"2","2","0","300","110","152.0","16000.0","0.0","50000.0","40500.0","0.0","0.0","0.0","0.0","0.0","0.0","94000.0","92860.0"
"2","0","2","320","320","0.0","40.0","0.0","40500.0","40500.0","0.0","0.0","0.0","0.0","0.0","0.0","92860.0","92860.0"
"2","2","0","340","0","272.0","136120.0","0.0","40500.0","23500.0","0.0","0.0","0.0","0.0","0.0","0.0","92860.0","90820.0"
"2","2","0","360","0","288.0","107560.0","0.0","23500.0","5500.0","0.0","0.0","0.0","0.0","0.0","0.0","90820.0","88660.0"
"2","1","1","380","270","88.0","77320.0","0.0","5500.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","88660.0","88000.0"
"2","0","2","400","400","0.0","68080.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","88000.0","88000.0"
"2","0","2","420","420","0.0","68080.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","88000.0","88000.0"
"2","0","2","440","440","0.0","68080.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","88000.0","88000.0"
"2","0","2","460","460","0.0","68080.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","88000.0","88000.0"
"2","2","0","480","0","384.0","303280.0","0.0","140000.0","116000.0","0.0","0.0","0.0","0.0","0.0","0.0","88000.0","85120.0"
"2","2","0","500","0","400.0","222640.0","0.0","116000.0","91000.0","0.0","0.0","0.0","0.0","0.0","0.0","85120.0","82120.0"
"2","2","0","520","0","416.0","159640.0","0.0","91000.0","65000.0","0.0","0.0","0.0","0.0","0.0","0.0","82120.0","79000.0"
"2","2","0","540","0","432.0","115960.0","0.0","65000.0","38000.0","0.0","0.0","0.0","0.0","0.0","0.0","79000.0","75760.0"
"2","2","0","560","0","448.0","70600.0","0.0","38000.0","10000.0","0.0","0.0","0.0","0.0","0.0","0.0","75760.0","72400.0"
"2","1","1","580","380","160.0","23560.0","0.0","10000.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","72400.0","71200.0"
"2","0","2","600","600","0.0","6760.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","71200.0","71200.0"
"2","2","0","620","0","496.0","324280.0","0.0","189000.0","158000.0","0.0","0.0","0.0","0.0","0.0","0.0","71200.0","67480.0"
"2","2","0","640","0","512.0","272200.0","0.0","158000.0","126000.0","0.0","0.0","0.0","0.0","0.0","0.0","67480.0","63640.0"
"2","2","0","660","0","528.0","218440.0","0.0","126000.0","93000.0","0.0","0.0","0.0","0.0","0.0","0.0","63640.0","59680.0"
"2","2","0","680","0","544.0","163000.0","0.0","93000.0","59000.0","0.0","0.0","0.0","0.0","0.0","0.0","59680.0","55600.0"
"2","2","0","700","0","560.0","105880.0","0.0","59000.0","24000.0","0.0","0.0","0.0","0.0","0.0","0.0","55600.0","51400.0"
"2","2","0","720","240","384.0","47080.0","0.0","24000.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","51400.0","48520.0"
"2","0","2","740","740","0.0","6760.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","48520.0","48520.0"
"2","2","0","760","0","608.0","406600.0","0.0","238000.0","200000.0","0.0","0.0","0.0","0.0","0.0","0.0","48520.0","43960.0"
"2","2","0","780","0","624.0","342760.0","0.0","200000.0","161000.0","0.0","0.0","0.0","0.0","0.0","0.0","43960.0","39280.0"
"2","2","0","800","0","640.0","277240.0","0.0","161000.0","121000.0","0.0","0.0","0.0","0.0","0.0","0.0","39280.0","34480.0"
