"totalPaticipant","winner","lost","totalOrder","totalOrderReject","valueEarning","WB","WB_after","Ham","Ham_after","Onion","Onion_after","Pickle","Pickle_after","Tuna","Tuna_after","Spread","Spread_after"
"0","0","0","0","0","0.0","100000.0","0.0","100000.0","100000.0","0.0","0.0","0.0","0.0","0.0","0.0","100000.0","100000.0"
"10","10","0","1000","0","800.0","100000.0","0.0","100000.0","50000.0","0.0","0.0","0.0","0.0","0.0","0.0","100000.0","94000.0"
"10","2","8","1000","810","152.0","16000.0","0.0","50000.0","40500.0","0.0","0.0","0.0","0.0","0.0","0.0","94000.0","92860.0"
"10","0","10","1000","1000","0.0","40.0","0.0","40500.0","40500.0","0.0","0.0","0.0","0.0","0.0","0.0","92860.0","92860.0"
"10","0","10","1000","1000","0.0","40.0","0.0","40500.0","40500.0","0.0","0.0","0.0","0.0","0.0","0.0","92860.0","92860.0"
"10","0","10","1000","1000","0.0","40.0","0.0","40500.0","40500.0","0.0","0.0","0.0","0.0","0.0","0.0","92860.0","92860.0"
"10","0","10","1000","1000","0.0","40.0","0.0","40500.0","40500.0","0.0","0.0","0.0","0.0","0.0","0.0","92860.0","92860.0"
"10","10","0","1100","0","880.0","504040.0","0.0","340500.0","247000.0","0.0","0.0","0.0","0.0","0.0","0.0","92860.0","86260.0"
"10","10","0","1100","0","880.0","411640.0","0.0","247000.0","192000.0","0.0","0.0","0.0","0.0","0.0","0.0","86260.0","79660.0"
"10","10","0","1100","0","880.0","319240.0","0.0","192000.0","137000.0","0.0","0.0","0.0","0.0","0.0","0.0","79660.0","73060.0"
"10","10","0","1100","0","880.0","226840.0","0.0","137000.0","82000.0","0.0","0.0","0.0","0.0","0.0","0.0","73060.0","66460.0"
"10","10","0","1100","0","880.0","134440.0","0.0","82000.0","27000.0","0.0","0.0","0.0","0.0","0.0","0.0","66460.0","59860.0"
"10","5","5","1100","600","400.0","42040.0","0.0","27000.0","2000.0","0.0","0.0","0.0","0.0","0.0","0.0","59860.0","56860.0"
"10","0","10","1100","1100","0.0","40.0","0.0","2000.0","2000.0","0.0","0.0","0.0","0.0","0.0","0.0","56860.0","56860.0"
"10","10","0","1200","0","960.0","646840.0","0.0","387000.0","327000.0","0.0","0.0","0.0","0.0","0.0","0.0","56860.0","49660.0"
"10","10","0","1200","0","960.0","546040.0","0.0","327000.0","267000.0","0.0","0.0","0.0","0.0","0.0","0.0","49660.0","42460.0"
"10","10","0","1200","0","960.0","445240.0","0.0","267000.0","207000.0","0.0","0.0","0.0","0.0","0.0","0.0","42460.0","35260.0"
"10","10","0","1200","0","960.0","344440.0","0.0","207000.0","147000.0","0.0","0.0","0.0","0.0","0.0","0.0","35260.0","28060.0"
"10","10","0","1200","0","960.0","243640.0","0.0","147000.0","87000.0","0.0","0.0","0.0","0.0","0.0","0.0","28060.0","20860.0"
"10","10","0","1200","0","960.0","142840.0","0.0","87000.0","27000.0","0.0","0.0","0.0","0.0","0.0","0.0","20860.0","13660.0"
"10","5","5","1200","700","400.0","42040.0","0.0","27000.0","2000.0","0.0","0.0","0.0","0.0","0.0","0.0","13660.0","10660.0"
"10","10","0","1300","0","1040.0","705640.0","0.0","422000.0","357000.0","0.0","0.0","0.0","0.0","0.0","0.0","10660.0","2860.0"
"10","4","6","1300","824","380.8","596440.0","0.0","357000.0","333200.0","0.0","0.0","0.0","0.0","0.0","0.0","2860.0","4.0"
"10","0","10","1300","1300","0.0","556456.0","0.0","333200.0","333200.0","0.0","0.0","0.0","0.0","0.0","0.0","4.0","4.0"
"10","0","10","1300","1300","0.0","556456.0","0.0","333200.0","333200.0","0.0","0.0","0.0","0.0","0.0","0.0","4.0","4.0"
"10","0","10","1300","1300","0.0","556456.0","0.0","333200.0","333200.0","0.0","0.0","0.0","0.0","0.0","0.0","4.0","4.0"
"10","0","10","1300","1300","0.0","556456.0","0.0","333200.0","333200.0","0.0","0.0","0.0","0.0","0.0","0.0","4.0","4.0"
"10","0","10","1300","1300","0.0","556456.0","0.0","333200.0","333200.0","0.0","0.0","0.0","0.0","0.0","0.0","4.0","4.0"
"10","0","10","1400","1400","0.0","1320856.0","0.0","788200.0","788200.0","0.0","0.0","0.0","0.0","0.0","0.0","4.0","4.0"
"10","0","10","1400","1400","0.0","1320856.0","0.0","788200.0","788200.0","0.0","0.0","0.0","0.0","0.0","0.0","4.0","4.0"
"10","0","10","1400","1400","0.0","1320856.0","0.0","788200.0","788200.0","0.0","0.0","0.0","0.0","0.0","0.0","4.0","4.0"
