"totalPaticipant","winner","lost","totalOrder","totalOrderReject","valueEarning","WB","WB_after","Ham","Ham_after","Onion","Onion_after","Pickle","Pickle_after","Tuna","Tuna_after","Spread","Spread_after"
"0","0","0","0","0","0.0","100000.0","0.0","100000.0","100000.0","0.0","0.0","0.0","0.0","0.0","0.0","100000.0","100000.0"
"5","5","0","550","0","440.0","100000.0","0.0","100000.0","72500.0","0.0","0.0","0.0","0.0","0.0","0.0","100000.0","96700.0"
"5","5","0","600","0","480.0","53800.0","0.0","72500.0","42500.0","0.0","0.0","0.0","0.0","0.0","0.0","96700.0","93100.0"
"5","1","4","650","610","32.0","3400.0","0.0","42500.0","40500.0","0.0","0.0","0.0","0.0","0.0","0.0","93100.0","92860.0"
"5","0","5","700","700","0.0","40.0","0.0","40500.0","40500.0","0.0","0.0","0.0","0.0","0.0","0.0","92860.0","92860.0"
"5","0","5","750","750","0.0","40.0","0.0","40500.0","40500.0","0.0","0.0","0.0","0.0","0.0","0.0","92860.0","92860.0"
"5","0","5","800","800","0.0","40.0","0.0","40500.0","40500.0","0.0","0.0","0.0","0.0","0.0","0.0","92860.0","92860.0"
"5","5","0","850","0","680.0","340240.0","0.0","243000.0","166500.0","0.0","0.0","0.0","0.0","0.0","0.0","92860.0","87760.0"
"5","5","0","900","0","720.0","268840.0","0.0","166500.0","121500.0","0.0","0.0","0.0","0.0","0.0","0.0","87760.0","82360.0"
"5","5","0","950","0","760.0","193240.0","0.0","121500.0","74000.0","0.0","0.0","0.0","0.0","0.0","0.0","82360.0","76660.0"
"5","5","0","1000","0","800.0","113440.0","0.0","74000.0","24000.0","0.0","0.0","0.0","0.0","0.0","0.0","76660.0","70660.0"
"5","2","3","1050","700","280.0","29440.0","0.0","24000.0","6500.0","0.0","0.0","0.0","0.0","0.0","0.0","70660.0","68560.0"
"5","0","5","1100","1100","0.0","40.0","0.0","6500.0","6500.0","0.0","0.0","0.0","0.0","0.0","0.0","68560.0","68560.0"
"5","0","5","1150","1150","0.0","40.0","0.0","6500.0","6500.0","0.0","0.0","0.0","0.0","0.0","0.0","68560.0","68560.0"
"5","5","0","1200","0","960.0","588040.0","0.0","356500.0","296500.0","0.0","0.0","0.0","0.0","0.0","0.0","68560.0","61360.0"
"5","5","0","1250","0","1000.0","487240.0","0.0","296500.0","234000.0","0.0","0.0","0.0","0.0","0.0","0.0","61360.0","53860.0"
"5","5","0","1300","0","1040.0","382240.0","0.0","234000.0","169000.0","0.0","0.0","0.0","0.0","0.0","0.0","53860.0","46060.0"
"5","5","0","1350","0","1080.0","273040.0","0.0","169000.0","101500.0","0.0","0.0","0.0","0.0","0.0","0.0","46060.0","37960.0"
"5","5","0","1400","0","1120.0","159640.0","0.0","101500.0","31500.0","0.0","0.0","0.0","0.0","0.0","0.0","37960.0","29560.0"
"5","2","3","1450","950","400.0","42040.0","0.0","31500.0","6500.0","0.0","0.0","0.0","0.0","0.0","0.0","29560.0","26560.0"
"5","0","5","1500","1500","0.0","40.0","0.0","6500.0","6500.0","0.0","0.0","0.0","0.0","0.0","0.0","26560.0","26560.0"
"5","5","0","1550","0","1240.0","793840.0","0.0","479000.0","401500.0","0.0","0.0","0.0","0.0","0.0","0.0","26560.0","17260.0"
"5","5","0","1600","0","1280.0","663640.0","0.0","401500.0","321500.0","0.0","0.0","0.0","0.0","0.0","0.0","17260.0","7660.0"
"5","4","1","1650","374","1020.8","529240.0","0.0","321500.0","257700.0","0.0","0.0","0.0","0.0","0.0","0.0","7660.0","4.0"
"5","0","5","1700","1700","0.0","422056.0","0.0","257700.0","257700.0","0.0","0.0","0.0","0.0","0.0","0.0","4.0","4.0"
"5","0","5","1750","1750","0.0","422056.0","0.0","257700.0","257700.0","0.0","0.0","0.0","0.0","0.0","0.0","4.0","4.0"
"5","0","5","1800","1800","0.0","422056.0","0.0","257700.0","257700.0","0.0","0.0","0.0","0.0","0.0","0.0","4.0","4.0"
"5","0","5","1850","1850","0.0","422056.0","0.0","257700.0","257700.0","0.0","0.0","0.0","0.0","0.0","0.0","4.0","4.0"
"5","0","5","1900","1900","0.0","1421656.0","0.0","852700.0","852700.0","0.0","0.0","0.0","0.0","0.0","0.0","4.0","4.0"
"5","0","5","1950","1950","0.0","1421656.0","0.0","852700.0","852700.0","0.0","0.0","0.0","0.0","0.0","0.0","4.0","4.0"
"5","0","5","2000","2000","0.0","1421656.0","0.0","852700.0","852700.0","0.0","0.0","0.0","0.0","0.0","0.0","4.0","4.0"
