"totalPaticipant","winner","lost","totalOrder","totalOrderReject","valueEarning","WB","WB_after","Ham","Ham_after","Onion","Onion_after","Pickle","Pickle_after","Tuna","Tuna_after","Spread","Spread_after"
"0","0","0","0","0","0.0","50000.0","0.0","50000.0","50000.0","0.0","0.0","0.0","0.0","0.0","0.0","50000.0","50000.0"
"2","2","0","200","0","160.0","50000.0","0.0","50000.0","40000.0","0.0","0.0","0.0","0.0","0.0","0.0","50000.0","48800.0"
"2","2","0","200","0","160.0","33200.0","0.0","40000.0","30000.0","0.0","0.0","0.0","0.0","0.0","0.0","48800.0","47600.0"
"2","2","0","200","5","156.0","16400.0","0.0","30000.0","20250.0","0.0","0.0","0.0","0.0","0.0","0.0","47600.0","46430.0"
"2","0","2","200","200","0.0","20.0","0.0","20250.0","20250.0","0.0","0.0","0.0","0.0","0.0","0.0","46430.0","46430.0"
"2","0","2","200","200","0.0","20.0","0.0","20250.0","20250.0","0.0","0.0","0.0","0.0","0.0","0.0","46430.0","46430.0"
"2","0","2","200","200","0.0","20.0","0.0","20250.0","20250.0","0.0","0.0","0.0","0.0","0.0","0.0","46430.0","46430.0"
"2","2","0","180","0","144.0","100820.0","0.0","80250.0","62250.0","0.0","0.0","0.0","0.0","0.0","0.0","46430.0","45350.0"
"2","2","0","180","0","144.0","85700.0","0.0","62250.0","44250.0","0.0","0.0","0.0","0.0","0.0","0.0","45350.0","44270.0"
"2","2","0","180","0","144.0","70580.0","0.0","44250.0","35250.0","0.0","0.0","0.0","0.0","0.0","0.0","44270.0","43190.0"
"2","2","0","180","0","144.0","55460.0","0.0","35250.0","26250.0","0.0","0.0","0.0","0.0","0.0","0.0","43190.0","42110.0"
"2","2","0","180","0","144.0","40340.0","0.0","26250.0","17250.0","0.0","0.0","0.0","0.0","0.0","0.0","42110.0","41030.0"
"2","2","0","180","0","144.0","25220.0","0.0","17250.0","8250.0","0.0","0.0","0.0","0.0","0.0","0.0","41030.0","39950.0"
"2","2","0","180","60","96.0","10100.0","0.0","8250.0","2250.0","0.0","0.0","0.0","0.0","0.0","0.0","39950.0","39230.0"
"2","2","0","160","0","128.0","105860.0","0.0","65250.0","57250.0","0.0","0.0","0.0","0.0","0.0","0.0","39230.0","38270.0"
"2","2","0","160","0","128.0","92420.0","0.0","57250.0","49250.0","0.0","0.0","0.0","0.0","0.0","0.0","38270.0","37310.0"
"2","2","0","160","0","128.0","78980.0","0.0","49250.0","41250.0","0.0","0.0","0.0","0.0","0.0","0.0","37310.0","36350.0"
"2","2","0","160","0","128.0","65540.0","0.0","41250.0","33250.0","0.0","0.0","0.0","0.0","0.0","0.0","36350.0","35390.0"
"2","2","0","160","0","128.0","52100.0","0.0","33250.0","25250.0","0.0","0.0","0.0","0.0","0.0","0.0","35390.0","34430.0"
"2","2","0","160","0","128.0","38660.0","0.0","25250.0","17250.0","0.0","0.0","0.0","0.0","0.0","0.0","34430.0","33470.0"
"2","2","0","160","0","128.0","25220.0","0.0","17250.0","9250.0","0.0","0.0","0.0","0.0","0.0","0.0","33470.0","32510.0"
"2","2","0","140","0","112.0","11780.0","0.0","9250.0","2250.0","0.0","0.0","0.0","0.0","0.0","0.0","32510.0","31670.0"
"2","0","2","140","140","0.0","20.0","0.0","2250.0","2250.0","0.0","0.0","0.0","0.0","0.0","0.0","31670.0","31670.0"
"2","0","2","140","140","0.0","20.0","0.0","2250.0","2250.0","0.0","0.0","0.0","0.0","0.0","0.0","31670.0","31670.0"
"2","0","2","140","140","0.0","20.0","0.0","2250.0","2250.0","0.0","0.0","0.0","0.0","0.0","0.0","31670.0","31670.0"
"2","0","2","140","140","0.0","20.0","0.0","2250.0","2250.0","0.0","0.0","0.0","0.0","0.0","0.0","31670.0","31670.0"
"2","0","2","140","140","0.0","20.0","0.0","2250.0","2250.0","0.0","0.0","0.0","0.0","0.0","0.0","31670.0","31670.0"
"2","0","2","140","140","0.0","20.0","0.0","2250.0","2250.0","0.0","0.0","0.0","0.0","0.0","0.0","31670.0","31670.0"
"2","2","0","120","0","96.0","82340.0","0.0","51250.0","45250.0","0.0","0.0","0.0","0.0","0.0","0.0","31670.0","30950.0"
"2","2","0","120","0","96.0","72260.0","0.0","45250.0","39250.0","0.0","0.0","0.0","0.0","0.0","0.0","30950.0","30230.0"
"2","2","0","120","0","96.0","62180.0","0.0","39250.0","33250.0","0.0","0.0","0.0","0.0","0.0","0.0","30230.0","29510.0"
