"totalPaticipant","winner","lost","totalOrder","totalOrderReject","valueEarning","WB","WB_after","Ham","Ham_after","Onion","Onion_after","Pickle","Pickle_after","Tuna","Tuna_after","Spread","Spread_after"
"0","0","0","0","0","0.0","100000.0","0.0","100000.0","100000.0","0.0","0.0","0.0","0.0","0.0","0.0","100000.0","100000.0"
"10","10","0","1100","0","880.0","100000.0","0.0","100000.0","45000.0","0.0","0.0","0.0","0.0","0.0","0.0","100000.0","93400.0"
"10","1","9","1200","1110","72.0","7600.0","0.0","45000.0","40500.0","0.0","0.0","0.0","0.0","0.0","0.0","93400.0","92860.0"
"10","0","10","1300","1300","0.0","40.0","0.0","40500.0","40500.0","0.0","0.0","0.0","0.0","0.0","0.0","92860.0","92860.0"
"10","0","10","1400","1400","0.0","40.0","0.0","40500.0","40500.0","0.0","0.0","0.0","0.0","0.0","0.0","92860.0","92860.0"
"10","0","10","1500","1500","0.0","40.0","0.0","40500.0","40500.0","0.0","0.0","0.0","0.0","0.0","0.0","92860.0","92860.0"
"10","0","10","1600","1600","0.0","40.0","0.0","40500.0","40500.0","0.0","0.0","0.0","0.0","0.0","0.0","92860.0","92860.0"
"10","10","0","1700","0","1360.0","680440.0","0.0","445500.0","326500.0","0.0","0.0","0.0","0.0","0.0","0.0","92860.0","82660.0"
"10","10","0","1800","0","1440.0","537640.0","0.0","326500.0","236500.0","0.0","0.0","0.0","0.0","0.0","0.0","82660.0","71860.0"
"10","10","0","1900","0","1520.0","386440.0","0.0","236500.0","141500.0","0.0","0.0","0.0","0.0","0.0","0.0","71860.0","60460.0"
"10","10","0","2000","0","1600.0","226840.0","0.0","141500.0","41500.0","0.0","0.0","0.0","0.0","0.0","0.0","60460.0","48460.0"
"10","4","6","2100","1400","560.0","58840.0","0.0","41500.0","6500.0","0.0","0.0","0.0","0.0","0.0","0.0","48460.0","44260.0"
"10","0","10","2200","2200","0.0","40.0","0.0","6500.0","6500.0","0.0","0.0","0.0","0.0","0.0","0.0","44260.0","44260.0"
"10","0","10","2300","2300","0.0","40.0","0.0","6500.0","6500.0","0.0","0.0","0.0","0.0","0.0","0.0","44260.0","44260.0"
"10","10","0","2400","0","1920.0","1176040.0","0.0","706500.0","586500.0","0.0","0.0","0.0","0.0","0.0","0.0","44260.0","29860.0"
"10","10","0","2500","0","2000.0","974440.0","0.0","586500.0","461500.0","0.0","0.0","0.0","0.0","0.0","0.0","29860.0","14860.0"
"10","10","0","2600","124","1980.8","764440.0","0.0","461500.0","337700.0","0.0","0.0","0.0","0.0","0.0","0.0","14860.0","4.0"
"10","0","10","2700","2700","0.0","556456.0","0.0","337700.0","337700.0","0.0","0.0","0.0","0.0","0.0","0.0","4.0","4.0"
"10","0","10","2800","2800","0.0","556456.0","0.0","337700.0","337700.0","0.0","0.0","0.0","0.0","0.0","0.0","4.0","4.0"
"10","0","10","2900","2900","0.0","556456.0","0.0","337700.0","337700.0","0.0","0.0","0.0","0.0","0.0","0.0","4.0","4.0"
"10","0","10","3000","3000","0.0","556456.0","0.0","337700.0","337700.0","0.0","0.0","0.0","0.0","0.0","0.0","4.0","4.0"
"10","0","10","3100","3100","0.0","2144056.0","0.0","1282700.0","1282700.0","0.0","0.0","0.0","0.0","0.0","0.0","4.0","4.0"
"10","0","10","3200","3200","0.0","2144056.0","0.0","1282700.0","1282700.0","0.0","0.0","0.0","0.0","0.0","0.0","4.0","4.0"
"10","0","10","3300","3300","0.0","2144056.0","0.0","1282700.0","1282700.0","0.0","0.0","0.0","0.0","0.0","0.0","4.0","4.0"
"10","0","10","3400","3400","0.0","2144056.0","0.0","1282700.0","1282700.0","0.0","0.0","0.0","0.0","0.0","0.0","4.0","4.0"
"10","0","10","3500","3500","0.0","2144056.0","0.0","1282700.0","1282700.0","0.0","0.0","0.0","0.0","0.0","0.0","4.0","4.0"
"10","0","10","3600","3600","0.0","2144056.0","0.0","1282700.0","1282700.0","0.0","0.0","0.0","0.0","0.0","0.0","4.0","4.0"
"10","0","10","3700","3700","0.0","2144056.0","0.0","1282700.0","1282700.0","0.0","0.0","0.0","0.0","0.0","0.0","4.0","4.0"
"10","0","10","3800","3800","0.0","4143256.0","0.0","2472700.0","2472700.0","0.0","0.0","0.0","0.0","0.0","0.0","4.0","4.0"
"10","0","10","3900","3900","0.0","4143256.0","0.0","2472700.0","2472700.0","0.0","0.0","0.0","0.0","0.0","0.0","4.0","4.0"
"10","0","10","4000","4000","0.0","4143256.0","0.0","2472700.0","2472700.0","0.0","0.0","0.0","0.0","0.0","0.0","4.0","4.0"
