"totalPaticipant","winner","lost","totalOrder","totalOrderReject","valueEarning","WB","WB_after","Ham","Ham_after","Onion","Onion_after","Pickle","Pickle_after","Tuna","Tuna_after","Spread","Spread_after"
"0","0","0","0","0","0.0","50000.0","0.0","50000.0","50000.0","0.0","0.0","0.0","0.0","0.0","0.0","50000.0","50000.0"
"5","5","0","500","0","400.0","50000.0","0.0","50000.0","25000.0","0.0","0.0","0.0","0.0","0.0","0.0","50000.0","47000.0"
"5","1","4","500","405","76.0","8000.0","0.0","25000.0","20250.0","0.0","0.0","0.0","0.0","0.0","0.0","47000.0","46430.0"
"5","0","5","500","500","0.0","20.0","0.0","20250.0","20250.0","0.0","0.0","0.0","0.0","0.0","0.0","46430.0","46430.0"
"5","0","5","500","500","0.0","20.0","0.0","20250.0","20250.0","0.0","0.0","0.0","0.0","0.0","0.0","46430.0","46430.0"
"5","0","5","500","500","0.0","20.0","0.0","20250.0","20250.0","0.0","0.0","0.0","0.0","0.0","0.0","46430.0","46430.0"
"5","0","5","500","500","0.0","20.0","0.0","20250.0","20250.0","0.0","0.0","0.0","0.0","0.0","0.0","46430.0","46430.0"
"5","5","0","500","0","400.0","252020.0","0.0","170250.0","125250.0","0.0","0.0","0.0","0.0","0.0","0.0","46430.0","43430.0"
"5","5","0","500","0","400.0","210020.0","0.0","125250.0","100250.0","0.0","0.0","0.0","0.0","0.0","0.0","43430.0","40430.0"
"5","5","0","500","0","400.0","168020.0","0.0","100250.0","75250.0","0.0","0.0","0.0","0.0","0.0","0.0","40430.0","37430.0"
"5","5","0","500","0","400.0","126020.0","0.0","75250.0","50250.0","0.0","0.0","0.0","0.0","0.0","0.0","37430.0","34430.0"
"5","5","0","500","0","400.0","84020.0","0.0","50250.0","25250.0","0.0","0.0","0.0","0.0","0.0","0.0","34430.0","31430.0"
"5","5","0","500","0","400.0","42020.0","0.0","25250.0","250.0","0.0","0.0","0.0","0.0","0.0","0.0","31430.0","28430.0"
"5","0","5","500","500","0.0","20.0","0.0","250.0","250.0","0.0","0.0","0.0","0.0","0.0","0.0","28430.0","28430.0"
"5","5","0","500","0","400.0","294020.0","0.0","175250.0","150250.0","0.0","0.0","0.0","0.0","0.0","0.0","28430.0","25430.0"
"5","5","0","500","0","400.0","252020.0","0.0","150250.0","125250.0","0.0","0.0","0.0","0.0","0.0","0.0","25430.0","22430.0"
"5","5","0","500","0","400.0","210020.0","0.0","125250.0","100250.0","0.0","0.0","0.0","0.0","0.0","0.0","22430.0","19430.0"
"5","5","0","500","0","400.0","168020.0","0.0","100250.0","75250.0","0.0","0.0","0.0","0.0","0.0","0.0","19430.0","16430.0"
"5","5","0","500","0","400.0","126020.0","0.0","75250.0","50250.0","0.0","0.0","0.0","0.0","0.0","0.0","16430.0","13430.0"
"5","5","0","500","0","400.0","84020.0","0.0","50250.0","25250.0","0.0","0.0","0.0","0.0","0.0","0.0","13430.0","10430.0"
"5","5","0","500","0","400.0","42020.0","0.0","25250.0","250.0","0.0","0.0","0.0","0.0","0.0","0.0","10430.0","7430.0"
"5","0","5","500","500","0.0","20.0","0.0","250.0","250.0","0.0","0.0","0.0","0.0","0.0","0.0","7430.0","7430.0"
"5","0","5","500","500","0.0","20.0","0.0","250.0","250.0","0.0","0.0","0.0","0.0","0.0","0.0","7430.0","7430.0"
"5","0","5","500","500","0.0","20.0","0.0","250.0","250.0","0.0","0.0","0.0","0.0","0.0","0.0","7430.0","7430.0"
"5","0","5","500","500","0.0","20.0","0.0","250.0","250.0","0.0","0.0","0.0","0.0","0.0","0.0","7430.0","7430.0"
"5","0","5","500","500","0.0","20.0","0.0","250.0","250.0","0.0","0.0","0.0","0.0","0.0","0.0","7430.0","7430.0"
"5","0","5","500","500","0.0","20.0","0.0","250.0","250.0","0.0","0.0","0.0","0.0","0.0","0.0","7430.0","7430.0"
"5","0","5","500","500","0.0","20.0","0.0","250.0","250.0","0.0","0.0","0.0","0.0","0.0","0.0","7430.0","7430.0"
"5","5","0","500","0","400.0","294020.0","0.0","175250.0","150250.0","0.0","0.0","0.0","0.0","0.0","0.0","7430.0","4430.0"
"5","5","0","500","0","400.0","252020.0","0.0","150250.0","125250.0","0.0","0.0","0.0","0.0","0.0","0.0","4430.0","1430.0"
"5","3","2","500","262","190.4","210020.0","0.0","125250.0","113350.0","0.0","0.0","0.0","0.0","0.0","0.0","1430.0","2.0"
