"totalPaticipant","winner","lost","totalOrder","totalOrderReject","valueEarning","WB","WB_after","Ham","Ham_after","Onion","Onion_after","Pickle","Pickle_after","Tuna","Tuna_after","Spread","Spread_after"
"0","0","0","0","0","0.0","50000.0","0.0","50000.0","50000.0","0.0","0.0","0.0","0.0","0.0","0.0","50000.0","50000.0"
"2","2","0","200","0","160.0","50000.0","0.0","50000.0","40000.0","0.0","0.0","0.0","0.0","0.0","0.0","50000.0","48800.0"
"2","2","0","200","0","160.0","33200.0","0.0","40000.0","30000.0","0.0","0.0","0.0","0.0","0.0","0.0","48800.0","47600.0"
"2","2","0","200","5","156.0","16400.0","0.0","30000.0","20250.0","0.0","0.0","0.0","0.0","0.0","0.0","47600.0","46430.0"
"2","0","2","200","200","0.0","20.0","0.0","20250.0","20250.0","0.0","0.0","0.0","0.0","0.0","0.0","46430.0","46430.0"
"2","0","2","200","200","0.0","20.0","0.0","20250.0","20250.0","0.0","0.0","0.0","0.0","0.0","0.0","46430.0","46430.0"
"2","0","2","200","200","0.0","20.0","0.0","20250.0","20250.0","0.0","0.0","0.0","0.0","0.0","0.0","46430.0","46430.0"
"2","2","0","220","0","176.0","100820.0","0.0","80250.0","58250.0","0.0","0.0","0.0","0.0","0.0","0.0","46430.0","45110.0"
"2","2","0","220","0","176.0","82340.0","0.0","58250.0","41750.0","0.0","0.0","0.0","0.0","0.0","0.0","45110.0","43790.0"
"2","2","0","220","0","176.0","63860.0","0.0","41750.0","30750.0","0.0","0.0","0.0","0.0","0.0","0.0","43790.0","42470.0"
"2","2","0","220","0","176.0","45380.0","0.0","30750.0","19750.0","0.0","0.0","0.0","0.0","0.0","0.0","42470.0","41150.0"
"2","2","0","220","0","176.0","26900.0","0.0","19750.0","8750.0","0.0","0.0","0.0","0.0","0.0","0.0","41150.0","39830.0"
"2","1","1","220","120","80.0","8420.0","0.0","8750.0","3750.0","0.0","0.0","0.0","0.0","0.0","0.0","39830.0","39230.0"
"2","0","2","220","220","0.0","20.0","0.0","3750.0","3750.0","0.0","0.0","0.0","0.0","0.0","0.0","39230.0","39230.0"
"2","2","0","240","0","192.0","129380.0","0.0","80750.0","68750.0","0.0","0.0","0.0","0.0","0.0","0.0","39230.0","37790.0"
"2","2","0","240","0","192.0","109220.0","0.0","68750.0","56750.0","0.0","0.0","0.0","0.0","0.0","0.0","37790.0","36350.0"
"2","2","0","240","0","192.0","89060.0","0.0","56750.0","44750.0","0.0","0.0","0.0","0.0","0.0","0.0","36350.0","34910.0"
"2","2","0","240","0","192.0","68900.0","0.0","44750.0","32750.0","0.0","0.0","0.0","0.0","0.0","0.0","34910.0","33470.0"
"2","2","0","240","0","192.0","48740.0","0.0","32750.0","20750.0","0.0","0.0","0.0","0.0","0.0","0.0","33470.0","32030.0"
"2","2","0","240","0","192.0","28580.0","0.0","20750.0","8750.0","0.0","0.0","0.0","0.0","0.0","0.0","32030.0","30590.0"
"2","1","1","240","140","80.0","8420.0","0.0","8750.0","3750.0","0.0","0.0","0.0","0.0","0.0","0.0","30590.0","29990.0"
"2","2","0","260","0","208.0","141140.0","0.0","87750.0","74750.0","0.0","0.0","0.0","0.0","0.0","0.0","29990.0","28430.0"
"2","2","0","260","0","208.0","119300.0","0.0","74750.0","61750.0","0.0","0.0","0.0","0.0","0.0","0.0","28430.0","26870.0"
"2","2","0","260","0","208.0","97460.0","0.0","61750.0","48750.0","0.0","0.0","0.0","0.0","0.0","0.0","26870.0","25310.0"
"2","2","0","260","0","208.0","75620.0","0.0","48750.0","35750.0","0.0","0.0","0.0","0.0","0.0","0.0","25310.0","23750.0"
"2","2","0","260","0","208.0","53780.0","0.0","35750.0","22750.0","0.0","0.0","0.0","0.0","0.0","0.0","23750.0","22190.0"
"2","2","0","260","0","208.0","31940.0","0.0","22750.0","9750.0","0.0","0.0","0.0","0.0","0.0","0.0","22190.0","20630.0"
"2","1","1","260","140","96.0","10100.0","0.0","9750.0","3750.0","0.0","0.0","0.0","0.0","0.0","0.0","20630.0","19910.0"
"2","2","0","280","0","224.0","152900.0","0.0","94750.0","80750.0","0.0","0.0","0.0","0.0","0.0","0.0","19910.0","18230.0"
"2","2","0","280","0","224.0","129380.0","0.0","80750.0","66750.0","0.0","0.0","0.0","0.0","0.0","0.0","18230.0","16550.0"
"2","2","0","280","0","224.0","105860.0","0.0","66750.0","52750.0","0.0","0.0","0.0","0.0","0.0","0.0","16550.0","14870.0"
