"totalPaticipant","winner","lost","totalOrder","totalOrderReject","valueEarning","WB","WB_after","Ham","Ham_after","Onion","Onion_after","Pickle","Pickle_after","Tuna","Tuna_after","Spread","Spread_after"
"0","0","0","0","0","0.0","100000.0","0.0","100000.0","100000.0","0.0","0.0","0.0","0.0","0.0","0.0","100000.0","100000.0"
"10","10","0","1000","0","800.0","100000.0","0.0","100000.0","50000.0","0.0","0.0","0.0","0.0","0.0","0.0","100000.0","94000.0"
"10","2","8","1000","810","152.0","16000.0","0.0","50000.0","40500.0","0.0","0.0","0.0","0.0","0.0","0.0","94000.0","92860.0"
"10","0","10","1000","1000","0.0","40.0","0.0","40500.0","40500.0","0.0","0.0","0.0","0.0","0.0","0.0","92860.0","92860.0"
"10","0","10","1000","1000","0.0","40.0","0.0","40500.0","40500.0","0.0","0.0","0.0","0.0","0.0","0.0","92860.0","92860.0"
"10","0","10","1000","1000","0.0","40.0","0.0","40500.0","40500.0","0.0","0.0","0.0","0.0","0.0","0.0","92860.0","92860.0"
"10","0","10","1000","1000","0.0","40.0","0.0","40500.0","40500.0","0.0","0.0","0.0","0.0","0.0","0.0","92860.0","92860.0"
"10","10","0","900","0","720.0","504040.0","0.0","340500.0","255000.0","0.0","0.0","0.0","0.0","0.0","0.0","92860.0","87460.0"
"10","10","0","900","0","720.0","428440.0","0.0","255000.0","210000.0","0.0","0.0","0.0","0.0","0.0","0.0","87460.0","82060.0"
"10","10","0","900","0","720.0","352840.0","0.0","210000.0","165000.0","0.0","0.0","0.0","0.0","0.0","0.0","82060.0","76660.0"
"10","10","0","900","0","720.0","277240.0","0.0","165000.0","120000.0","0.0","0.0","0.0","0.0","0.0","0.0","76660.0","71260.0"
"10","10","0","900","0","720.0","201640.0","0.0","120000.0","75000.0","0.0","0.0","0.0","0.0","0.0","0.0","71260.0","65860.0"
"10","10","0","900","0","720.0","126040.0","0.0","75000.0","30000.0","0.0","0.0","0.0","0.0","0.0","0.0","65860.0","60460.0"
"10","7","3","900","300","480.0","50440.0","0.0","30000.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","60460.0","56860.0"
"10","10","0","800","0","640.0","529240.0","0.0","315000.0","275000.0","0.0","0.0","0.0","0.0","0.0","0.0","56860.0","52060.0"
"10","10","0","800","0","640.0","462040.0","0.0","275000.0","235000.0","0.0","0.0","0.0","0.0","0.0","0.0","52060.0","47260.0"
"10","10","0","800","0","640.0","394840.0","0.0","235000.0","195000.0","0.0","0.0","0.0","0.0","0.0","0.0","47260.0","42460.0"
"10","10","0","800","0","640.0","327640.0","0.0","195000.0","155000.0","0.0","0.0","0.0","0.0","0.0","0.0","42460.0","37660.0"
"10","10","0","800","0","640.0","260440.0","0.0","155000.0","115000.0","0.0","0.0","0.0","0.0","0.0","0.0","37660.0","32860.0"
"10","10","0","800","0","640.0","193240.0","0.0","115000.0","75000.0","0.0","0.0","0.0","0.0","0.0","0.0","32860.0","28060.0"
"10","10","0","800","0","640.0","126040.0","0.0","75000.0","35000.0","0.0","0.0","0.0","0.0","0.0","0.0","28060.0","23260.0"
"10","10","0","700","0","560.0","58840.0","0.0","35000.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","23260.0","19060.0"
"10","0","10","700","700","0.0","40.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","19060.0","19060.0"
"10","0","10","700","700","0.0","40.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","19060.0","19060.0"
"10","0","10","700","700","0.0","40.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","19060.0","19060.0"
"10","0","10","700","700","0.0","40.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","19060.0","19060.0"
"10","0","10","700","700","0.0","40.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","19060.0","19060.0"
"10","0","10","700","700","0.0","40.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","19060.0","19060.0"
"10","10","0","600","0","480.0","411640.0","0.0","245000.0","215000.0","0.0","0.0","0.0","0.0","0.0","0.0","19060.0","15460.0"
"10","10","0","600","0","480.0","361240.0","0.0","215000.0","185000.0","0.0","0.0","0.0","0.0","0.0","0.0","15460.0","11860.0"
"10","10","0","600","0","480.0","310840.0","0.0","185000.0","155000.0","0.0","0.0","0.0","0.0","0.0","0.0","11860.0","8260.0"
