"totalPaticipant","winner","lost","totalOrder","totalOrderReject","valueEarning","WB","WB_after","Ham","Ham_after","Onion","Onion_after","Pickle","Pickle_after","Tuna","Tuna_after","Spread","Spread_after"
"0","0","0","0","0","0.0","100000.0","0.0","100000.0","100000.0","0.0","0.0","0.0","0.0","0.0","0.0","100000.0","100000.0"
"5","5","0","500","0","400.0","100000.0","0.0","100000.0","75000.0","0.0","0.0","0.0","0.0","0.0","0.0","100000.0","97000.0"
"5","5","0","500","0","400.0","58000.0","0.0","75000.0","50000.0","0.0","0.0","0.0","0.0","0.0","0.0","97000.0","94000.0"
"5","2","3","500","310","152.0","16000.0","0.0","50000.0","40500.0","0.0","0.0","0.0","0.0","0.0","0.0","94000.0","92860.0"
"5","0","5","500","500","0.0","40.0","0.0","40500.0","40500.0","0.0","0.0","0.0","0.0","0.0","0.0","92860.0","92860.0"
"5","0","5","500","500","0.0","40.0","0.0","40500.0","40500.0","0.0","0.0","0.0","0.0","0.0","0.0","92860.0","92860.0"
"5","0","5","500","500","0.0","40.0","0.0","40500.0","40500.0","0.0","0.0","0.0","0.0","0.0","0.0","92860.0","92860.0"
"5","5","0","550","0","440.0","252040.0","0.0","190500.0","135500.0","0.0","0.0","0.0","0.0","0.0","0.0","92860.0","89560.0"
"5","5","0","550","0","440.0","205840.0","0.0","135500.0","97000.0","0.0","0.0","0.0","0.0","0.0","0.0","89560.0","86260.0"
"5","5","0","550","0","440.0","159640.0","0.0","97000.0","69500.0","0.0","0.0","0.0","0.0","0.0","0.0","86260.0","82960.0"
"5","5","0","550","0","440.0","113440.0","0.0","69500.0","42000.0","0.0","0.0","0.0","0.0","0.0","0.0","82960.0","79660.0"
"5","5","0","550","0","440.0","67240.0","0.0","42000.0","14500.0","0.0","0.0","0.0","0.0","0.0","0.0","79660.0","76360.0"
"5","3","2","550","300","200.0","21040.0","0.0","14500.0","2000.0","0.0","0.0","0.0","0.0","0.0","0.0","76360.0","74860.0"
"5","0","5","550","550","0.0","40.0","0.0","2000.0","2000.0","0.0","0.0","0.0","0.0","0.0","0.0","74860.0","74860.0"
"5","5","0","600","0","480.0","323440.0","0.0","194500.0","164500.0","0.0","0.0","0.0","0.0","0.0","0.0","74860.0","71260.0"
"5","5","0","600","0","480.0","273040.0","0.0","164500.0","134500.0","0.0","0.0","0.0","0.0","0.0","0.0","71260.0","67660.0"
"5","5","0","600","0","480.0","222640.0","0.0","134500.0","104500.0","0.0","0.0","0.0","0.0","0.0","0.0","67660.0","64060.0"
"5","5","0","600","0","480.0","172240.0","0.0","104500.0","74500.0","0.0","0.0","0.0","0.0","0.0","0.0","64060.0","60460.0"
"5","5","0","600","0","480.0","121840.0","0.0","74500.0","44500.0","0.0","0.0","0.0","0.0","0.0","0.0","60460.0","56860.0"
"5","5","0","600","0","480.0","71440.0","0.0","44500.0","14500.0","0.0","0.0","0.0","0.0","0.0","0.0","56860.0","53260.0"
"5","3","2","600","350","200.0","21040.0","0.0","14500.0","2000.0","0.0","0.0","0.0","0.0","0.0","0.0","53260.0","51760.0"
"5","5","0","650","0","520.0","352840.0","0.0","212000.0","179500.0","0.0","0.0","0.0","0.0","0.0","0.0","51760.0","47860.0"
"5","5","0","650","0","520.0","298240.0","0.0","179500.0","147000.0","0.0","0.0","0.0","0.0","0.0","0.0","47860.0","43960.0"
"5","5","0","650","0","520.0","243640.0","0.0","147000.0","114500.0","0.0","0.0","0.0","0.0","0.0","0.0","43960.0","40060.0"
"5","5","0","650","0","520.0","189040.0","0.0","114500.0","82000.0","0.0","0.0","0.0","0.0","0.0","0.0","40060.0","36160.0"
"5","5","0","650","0","520.0","134440.0","0.0","82000.0","49500.0","0.0","0.0","0.0","0.0","0.0","0.0","36160.0","32260.0"
"5","5","0","650","0","520.0","79840.0","0.0","49500.0","17000.0","0.0","0.0","0.0","0.0","0.0","0.0","32260.0","28360.0"
"5","3","2","650","350","240.0","25240.0","0.0","17000.0","2000.0","0.0","0.0","0.0","0.0","0.0","0.0","28360.0","26560.0"
"5","5","0","700","0","560.0","382240.0","0.0","229500.0","194500.0","0.0","0.0","0.0","0.0","0.0","0.0","26560.0","22360.0"
"5","5","0","700","0","560.0","323440.0","0.0","194500.0","159500.0","0.0","0.0","0.0","0.0","0.0","0.0","22360.0","18160.0"
"5","5","0","700","0","560.0","264640.0","0.0","159500.0","124500.0","0.0","0.0","0.0","0.0","0.0","0.0","18160.0","13960.0"
