"totalPaticipant","winner","lost","totalOrder","totalOrderReject","valueEarning","WB","WB_after","Ham","Ham_after","Onion","Onion_after","Pickle","Pickle_after","Tuna","Tuna_after","Spread","Spread_after"
"0","0","0","0","0","0.0","150000.0","0.0","150000.0","150000.0","0.0","0.0","0.0","0.0","0.0","0.0","150000.0","150000.0"
"2","2","0","200","0","160.0","150000.0","0.0","150000.0","140000.0","0.0","0.0","0.0","0.0","0.0","0.0","150000.0","148800.0"
"2","2","0","200","0","160.0","133200.0","0.0","140000.0","130000.0","0.0","0.0","0.0","0.0","0.0","0.0","148800.0","147600.0"
"2","2","0","200","0","160.0","116400.0","0.0","130000.0","120000.0","0.0","0.0","0.0","0.0","0.0","0.0","147600.0","146400.0"
"2","2","0","200","0","160.0","99600.0","0.0","120000.0","110000.0","0.0","0.0","0.0","0.0","0.0","0.0","146400.0","145200.0"
"2","2","0","200","0","160.0","82800.0","0.0","110000.0","100000.0","0.0","0.0","0.0","0.0","0.0","0.0","145200.0","144000.0"
"2","2","0","200","0","160.0","66000.0","0.0","100000.0","90000.0","0.0","0.0","0.0","0.0","0.0","0.0","144000.0","142800.0"
"2","2","0","180","0","144.0","49200.0","0.0","90000.0","81000.0","0.0","0.0","0.0","0.0","0.0","0.0","142800.0","141720.0"
"2","2","0","180","0","144.0","34080.0","0.0","81000.0","72000.0","0.0","0.0","0.0","0.0","0.0","0.0","141720.0","140640.0"
"2","2","0","180","0","144.0","18960.0","0.0","72000.0","63000.0","0.0","0.0","0.0","0.0","0.0","0.0","140640.0","139560.0"
"2","1","1","180","135","36.0","3840.0","0.0","63000.0","60750.0","0.0","0.0","0.0","0.0","0.0","0.0","139560.0","139290.0"
"2","0","2","180","180","0.0","60.0","0.0","60750.0","60750.0","0.0","0.0","0.0","0.0","0.0","0.0","139290.0","139290.0"
"2","0","2","180","180","0.0","60.0","0.0","60750.0","60750.0","0.0","0.0","0.0","0.0","0.0","0.0","139290.0","139290.0"
"2","0","2","180","180","0.0","60.0","0.0","60750.0","60750.0","0.0","0.0","0.0","0.0","0.0","0.0","139290.0","139290.0"
"2","2","0","160","0","128.0","105900.0","0.0","123750.0","107750.0","0.0","0.0","0.0","0.0","0.0","0.0","139290.0","138330.0"
"2","2","0","160","0","128.0","92460.0","0.0","107750.0","91750.0","0.0","0.0","0.0","0.0","0.0","0.0","138330.0","137370.0"
"2","2","0","160","0","128.0","79020.0","0.0","91750.0","75750.0","0.0","0.0","0.0","0.0","0.0","0.0","137370.0","136410.0"
"2","2","0","160","0","128.0","65580.0","0.0","75750.0","59750.0","0.0","0.0","0.0","0.0","0.0","0.0","136410.0","135450.0"
"2","2","0","160","0","128.0","52140.0","0.0","59750.0","43750.0","0.0","0.0","0.0","0.0","0.0","0.0","135450.0","134490.0"
"2","2","0","160","0","128.0","38700.0","0.0","43750.0","27750.0","0.0","0.0","0.0","0.0","0.0","0.0","134490.0","133530.0"
"2","2","0","160","0","128.0","25260.0","0.0","27750.0","11750.0","0.0","0.0","0.0","0.0","0.0","0.0","133530.0","132570.0"
"2","2","0","140","0","112.0","11820.0","0.0","11750.0","1250.0","0.0","0.0","0.0","0.0","0.0","0.0","132570.0","131730.0"
"2","0","2","140","140","0.0","60.0","0.0","1250.0","1250.0","0.0","0.0","0.0","0.0","0.0","0.0","131730.0","131730.0"
"2","0","2","140","140","0.0","60.0","0.0","1250.0","1250.0","0.0","0.0","0.0","0.0","0.0","0.0","131730.0","131730.0"
"2","0","2","140","140","0.0","60.0","0.0","1250.0","1250.0","0.0","0.0","0.0","0.0","0.0","0.0","131730.0","131730.0"
"2","0","2","140","140","0.0","60.0","0.0","1250.0","1250.0","0.0","0.0","0.0","0.0","0.0","0.0","131730.0","131730.0"
"2","0","2","140","140","0.0","60.0","0.0","1250.0","1250.0","0.0","0.0","0.0","0.0","0.0","0.0","131730.0","131730.0"
"2","0","2","140","140","0.0","60.0","0.0","1250.0","1250.0","0.0","0.0","0.0","0.0","0.0","0.0","131730.0","131730.0"
"2","2","0","120","0","96.0","82380.0","0.0","50250.0","44250.0","0.0","0.0","0.0","0.0","0.0","0.0","131730.0","131010.0"
"2","2","0","120","0","96.0","72300.0","0.0","44250.0","38250.0","0.0","0.0","0.0","0.0","0.0","0.0","131010.0","130290.0"
"2","2","0","120","0","96.0","62220.0","0.0","38250.0","32250.0","0.0","0.0","0.0","0.0","0.0","0.0","130290.0","129570.0"
