"orderName","numOfOrder","numOfaccept","numOfReject","WhiteBread","WhiteBreadNeed","Ham","HamNeed","OnionNeed","Onion","Pickle","PickleNeed","Tuna","TunaNeed","Spread","SpreadNeed"
"HamSandwich","4050","595","3455","50000.0","340200.0","50000.0","202500.0","0.0","0.0","0.0","0.0","0.0","0.0","50000.0","24300.0"
"HamSandwich","7000","4050","2950","340200.0","588000.0","202500.0","350000.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42000.0"
"HamSandwich","9450","3688","5762","588000.0","793800.0","350000.0","472500.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","56700.0"
"HamSandwich","11900","0","11900","793800.0","999600.0","472500.0","595000.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","71400.0"
