"orderName","numOfOrder","numOfaccept","numOfReject","WhiteBread","WhiteBreadNeed","Ham","HamNeed","OnionNeed","Onion","Pickle","PickleNeed","Tuna","TunaNeed","Spread","SpreadNeed"
"HamSandwich","3000","1190","1810","100000.0","252000.0","100000.0","150000.0","0.0","0.0","0.0","0.0","0.0","0.0","100000.0","18000.0"
"HamSandwich","3500","3000","500","252000.0","294000.0","150000.0","175000.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","21000.0"
"HamSandwich","3500","3500","0","294000.0","294000.0","175000.0","175000.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","21000.0"
"HamSandwich","3500","0","3500","0.0","294000.0","0.0","175000.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","21000.0"
