"totalPaticipant","totalOrder","totalOrderAccept","totalOrderReject","WB","WB_after","Ham","Ham_after","Onion","Onion_after","Pickle","Pickle_after","Tuna","Tuna_after","Spread","Spread_after"
"5","850","0","850","186772.0","186772.0","77150.0","77150.0","0.0","0.0","0.0","0.0","0.0","0.0","4.0","4.0"
"5","850","850","0","623528.0","480728.0","292600.0","207600.0","0.0","0.0","0.0","0.0","0.0","0.0","15438.0","10338.0"
"5","850","850","0","480728.0","337928.0","207600.0","131100.0","0.0","0.0","0.0","0.0","0.0","0.0","10338.0","5238.0"
"5","850","850","0","337928.0","223688.0","131100.0","88600.0","0.0","0.0","0.0","0.0","0.0","0.0","5238.0","138.0"
"5","850","23","827","223688.0","221756.0","88600.0","87450.0","0.0","0.0","0.0","0.0","0.0","0.0","138.0","0.0"
"5","850","0","850","221756.0","221756.0","87450.0","87450.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"5","850","0","850","221756.0","221756.0","87450.0","87450.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"5","900","0","900","221756.0","221756.0","87450.0","87450.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"5","900","900","0","501184.0","349984.0","287800.0","197800.0","0.0","0.0","0.0","0.0","0.0","0.0","33296.0","27896.0"
"5","900","900","0","349984.0","198784.0","197800.0","116800.0","0.0","0.0","0.0","0.0","0.0","0.0","27896.0","22496.0"
"5","900","900","0","198784.0","62704.0","116800.0","71800.0","0.0","0.0","0.0","0.0","0.0","0.0","22496.0","17096.0"
