"orderName","numOfOrder","numOfaccept","numOfReject","WhiteBread","WhiteBreadNeed","Ham","HamNeed","OnionNeed","Onion","Pickle","PickleNeed","Tuna","TunaNeed","Spread","SpreadNeed"
"HamSandwich","1000","1000","0","100000.0","84000.0","100000.0","50000.0","0.0","0.0","0.0","0.0","0.0","0.0","100000.0","6000.0"
"HamSandwich","1400","1000","400","100000.0","117600.0","0.0","70000.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","8400.0"
"HamSandwich","1400","0","1400","68000.0","117600.0","0.0","70000.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","8400.0"
"HamSandwich","1400","1000","400","85600.0","117600.0","70000.0","70000.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","8400.0"
"HamSandwich","1400","400","1000","17600.0","117600.0","70000.0","70000.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","8400.0"
"HamSandwich","1400","1000","400","101600.0","117600.0","50000.0","70000.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","8400.0"
"HamSandwich","1400","400","1000","117600.0","117600.0","10500.0","70000.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","8400.0"
"HamSandwich","1400","1000","400","100000.0","117600.0","60500.0","70000.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","8400.0"
