"totalPaticipant","totalOrder","totalOrderAccept","totalOrderReject","WB","WB_after","Ham","Ham_after","Onion","Onion_after","Pickle","Pickle_after","Tuna","Tuna_after","Spread","Spread_after"
"5","500","0","500","58000.0","58000.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","13060.0","13060.0"
"5","500","500","0","351956.0","267956.0","125450.0","100450.0","0.0","0.0","0.0","0.0","0.0","0.0","13060.0","10060.0"
"5","500","500","0","267956.0","217556.0","100450.0","75450.0","0.0","0.0","0.0","0.0","0.0","0.0","10060.0","7060.0"
"5","500","500","0","217556.0","175556.0","75450.0","50450.0","0.0","0.0","0.0","0.0","0.0","0.0","7060.0","4060.0"
"5","500","500","0","175556.0","133556.0","50450.0","25450.0","0.0","0.0","0.0","0.0","0.0","0.0","4060.0","1060.0"
"5","500","176","324","133556.0","118772.0","25450.0","16650.0","0.0","0.0","0.0","0.0","0.0","0.0","1060.0","4.0"
"5","500","0","500","118772.0","118772.0","16650.0","16650.0","0.0","0.0","0.0","0.0","0.0","0.0","4.0","4.0"
"5","500","0","500","118772.0","118772.0","16650.0","16650.0","0.0","0.0","0.0","0.0","0.0","0.0","4.0","4.0"
"5","500","500","0","347128.0","263128.0","187100.0","147100.0","0.0","0.0","0.0","0.0","0.0","0.0","7398.0","4398.0"
"5","500","500","0","263128.0","179128.0","147100.0","122100.0","0.0","0.0","0.0","0.0","0.0","0.0","4398.0","1398.0"
"5","500","233","267","179128.0","139984.0","122100.0","110450.0","0.0","0.0","0.0","0.0","0.0","0.0","1398.0","0.0"
