"totalPaticipant","totalOrder","totalOrderAccept","totalOrderReject","WB","WB_after","Ham","Ham_after","Onion","Onion_after","Pickle","Pickle_after","Tuna","Tuna_after","Spread","Spread_after"
"0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"10","1000","1000","0","100000.0","16000.0","100000.0","50000.0","0.0","0.0","0.0","0.0","0.0","0.0","100000.0","94000.0"
"10","1000","190","810","16000.0","40.0","50000.0","40500.0","0.0","0.0","0.0","0.0","0.0","0.0","94000.0","92860.0"
"10","1000","0","1000","40.0","40.0","40500.0","40500.0","0.0","0.0","0.0","0.0","0.0","0.0","92860.0","92860.0"
"10","1000","0","1000","40.0","40.0","40500.0","40500.0","0.0","0.0","0.0","0.0","0.0","0.0","92860.0","92860.0"
"10","1000","0","1000","40.0","40.0","40500.0","40500.0","0.0","0.0","0.0","0.0","0.0","0.0","92860.0","92860.0"
"10","1000","0","1000","40.0","40.0","40500.0","40500.0","0.0","0.0","0.0","0.0","0.0","0.0","92860.0","92860.0"
"10","1000","0","1000","40.0","40.0","40500.0","40500.0","0.0","0.0","0.0","0.0","0.0","0.0","92860.0","92860.0"
"10","1300","1190","110","100040.0","80.0","140500.0","42000.0","0.0","0.0","0.0","0.0","0.0","0.0","92860.0","85720.0"
"10","1300","0","1300","80.0","80.0","42000.0","42000.0","0.0","0.0","0.0","0.0","0.0","0.0","85720.0","85720.0"
"10","1300","0","1300","80.0","80.0","42000.0","42000.0","0.0","0.0","0.0","0.0","0.0","0.0","85720.0","85720.0"
"10","1300","0","1300","80.0","80.0","42000.0","42000.0","0.0","0.0","0.0","0.0","0.0","0.0","85720.0","85720.0"
"10","1300","0","1300","80.0","80.0","42000.0","42000.0","0.0","0.0","0.0","0.0","0.0","0.0","85720.0","85720.0"
"10","1300","0","1300","80.0","80.0","42000.0","42000.0","0.0","0.0","0.0","0.0","0.0","0.0","85720.0","85720.0"
"10","1300","0","1300","80.0","80.0","42000.0","42000.0","0.0","0.0","0.0","0.0","0.0","0.0","85720.0","85720.0"
"10","1300","1300","0","420040.0","310840.0","251500.0","147500.0","0.0","0.0","0.0","0.0","0.0","0.0","85720.0","77920.0"
"10","1300","1300","0","310840.0","201640.0","147500.0","82500.0","0.0","0.0","0.0","0.0","0.0","0.0","77920.0","70120.0"
"10","1300","1300","0","201640.0","92440.0","82500.0","17500.0","0.0","0.0","0.0","0.0","0.0","0.0","70120.0","62320.0"
"10","1000","350","650","92440.0","63040.0","17500.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","62320.0","60220.0"
"10","1000","0","1000","63040.0","63040.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","60220.0","60220.0"
"10","1000","0","1000","63040.0","63040.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","60220.0","60220.0"
"10","1000","0","1000","63040.0","63040.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","60220.0","60220.0"
"10","1000","1000","0","776960.0","634160.0","383000.0","333000.0","0.0","0.0","0.0","0.0","0.0","0.0","60220.0","54220.0"
"10","1000","1000","0","634160.0","550160.0","333000.0","283000.0","0.0","0.0","0.0","0.0","0.0","0.0","54220.0","48220.0"
"10","1000","1000","0","550160.0","466160.0","283000.0","233000.0","0.0","0.0","0.0","0.0","0.0","0.0","48220.0","42220.0"
"10","1000","1000","0","466160.0","382160.0","233000.0","183000.0","0.0","0.0","0.0","0.0","0.0","0.0","42220.0","36220.0"
"10","1000","1000","0","382160.0","298160.0","183000.0","133000.0","0.0","0.0","0.0","0.0","0.0","0.0","36220.0","30220.0"
"10","1000","1000","0","298160.0","214160.0","133000.0","83000.0","0.0","0.0","0.0","0.0","0.0","0.0","30220.0","24220.0"
"10","1000","1000","0","214160.0","130160.0","83000.0","33000.0","0.0","0.0","0.0","0.0","0.0","0.0","24220.0","18220.0"
"10","1000","1000","0","781120.0","613120.0","458000.0","378000.0","0.0","0.0","0.0","0.0","0.0","0.0","18220.0","12220.0"
"10","1000","1000","0","613120.0","487120.0","378000.0","328000.0","0.0","0.0","0.0","0.0","0.0","0.0","12220.0","6220.0"
"10","1000","1000","0","487120.0","403120.0","328000.0","278000.0","0.0","0.0","0.0","0.0","0.0","0.0","6220.0","220.0"
"10","1000","36","964","403120.0","400096.0","278000.0","276200.0","0.0","0.0","0.0","0.0","0.0","0.0","220.0","4.0"
"10","1000","0","1000","400096.0","400096.0","276200.0","276200.0","0.0","0.0","0.0","0.0","0.0","0.0","4.0","4.0"
"10","1000","0","1000","400096.0","400096.0","276200.0","276200.0","0.0","0.0","0.0","0.0","0.0","0.0","4.0","4.0"
"10","1000","0","1000","400096.0","400096.0","276200.0","276200.0","0.0","0.0","0.0","0.0","0.0","0.0","4.0","4.0"
"10","1000","1000","0","689936.0","521936.0","493200.0","393200.0","0.0","0.0","0.0","0.0","0.0","0.0","11784.0","5784.0"
"10","1000","964","36","521936.0","359984.0","393200.0","296800.0","0.0","0.0","0.0","0.0","0.0","0.0","5784.0","0.0"
"10","1000","0","1000","359984.0","359984.0","296800.0","296800.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"10","1000","0","1000","359984.0","359984.0","296800.0","296800.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"10","1000","0","1000","359984.0","359984.0","296800.0","296800.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"10","1000","0","1000","359984.0","359984.0","296800.0","296800.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"10","1000","0","1000","359984.0","359984.0","296800.0","296800.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"10","1000","1000","0","547888.0","295888.0","370600.0","220600.0","0.0","0.0","0.0","0.0","0.0","0.0","41996.0","35996.0"
"10","1000","1000","0","295888.0","94288.0","220600.0","96800.0","0.0","0.0","0.0","0.0","0.0","0.0","35996.0","29996.0"
"10","1000","799","201","94288.0","4.0","96800.0","38050.0","0.0","0.0","0.0","0.0","0.0","0.0","29996.0","25202.0"
"10","1000","0","1000","4.0","4.0","38050.0","38050.0","0.0","0.0","0.0","0.0","0.0","0.0","25202.0","25202.0"
"10","1000","0","1000","4.0","4.0","38050.0","38050.0","0.0","0.0","0.0","0.0","0.0","0.0","25202.0","25202.0"
"10","1000","0","1000","4.0","4.0","38050.0","38050.0","0.0","0.0","0.0","0.0","0.0","0.0","25202.0","25202.0"
"10","1000","0","1000","4.0","4.0","38050.0","38050.0","0.0","0.0","0.0","0.0","0.0","0.0","25202.0","25202.0"
"10","1000","1000","0","228020.0","144020.0","91250.0","6250.0","0.0","0.0","0.0","0.0","0.0","0.0","67202.0","55202.0"
"10","1000","125","875","144020.0","133520.0","6250.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","55202.0","53702.0"
"10","1000","0","1000","133520.0","133520.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","53702.0","53702.0"
"10","1000","0","1000","133520.0","133520.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","53702.0","53702.0"
"10","1000","0","1000","133520.0","133520.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","53702.0","53702.0"
"10","1000","0","1000","133520.0","133520.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","53702.0","53702.0"
"10","1000","0","1000","133520.0","133520.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","53702.0","53702.0"
"10","1000","1000","0","721516.0","553516.0","311950.0","261950.0","0.0","0.0","0.0","0.0","0.0","0.0","53702.0","41702.0"
"10","1000","1000","0","553516.0","427516.0","261950.0","211950.0","0.0","0.0","0.0","0.0","0.0","0.0","41702.0","29702.0"
"10","1000","1000","0","427516.0","343516.0","211950.0","161950.0","0.0","0.0","0.0","0.0","0.0","0.0","29702.0","17702.0"
