"orderName","numOfOrder","numOfaccept","numOfReject","WhiteBread","WhiteBreadNeed","Ham","HamNeed","OnionNeed","Onion","Pickle","PickleNeed","Tuna","TunaNeed","Spread","SpreadNeed"
"HamSandwich","1000","1000","0","100000.0","84000.0","100000.0","50000.0","0.0","0.0","0.0","0.0","0.0","0.0","100000.0","6000.0"
"HamSandwich","1280","1000","280","100000.0","107520.0","0.0","64000.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","7680.0"
"HamSandwich","1140","0","1140","68000.0","95760.0","0.0","57000.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","6840.0"
"HamSandwich","1000","700","300","0.0","84000.0","64000.0","50000.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","6000.0"
"HamSandwich","860","140","720","0.0","72240.0","57000.0","43000.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","5160.0"
"HamSandwich","720","500","220","72200.0","60480.0","0.0","36000.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4320.0"
"HamSandwich","1300","680","620","72200.0","109200.0","0.0","65000.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","7800.0"
"HamSandwich","1280","40","1240","30240.0","107520.0","2000.0","64000.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","7680.0"
