"totalPaticipant","totalOrder","totalOrderAccept","totalOrderReject","WB","WB_after","Ham","Ham_after","Onion","Onion_after","Pickle","Pickle_after","Tuna","Tuna_after","Spread","Spread_after"
"5","500","0","500","58000.0","58000.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","12940.0","12940.0"
"5","500","500","0","351956.0","267956.0","126450.0","101450.0","0.0","0.0","0.0","0.0","0.0","0.0","12940.0","9940.0"
"5","500","500","0","267956.0","217556.0","101450.0","76450.0","0.0","0.0","0.0","0.0","0.0","0.0","9940.0","6940.0"
"5","500","500","0","217556.0","175556.0","76450.0","51450.0","0.0","0.0","0.0","0.0","0.0","0.0","6940.0","3940.0"
"5","500","500","0","175556.0","133556.0","51450.0","26450.0","0.0","0.0","0.0","0.0","0.0","0.0","3940.0","940.0"
"5","500","156","344","133556.0","120452.0","26450.0","18650.0","0.0","0.0","0.0","0.0","0.0","0.0","940.0","4.0"
"5","500","0","500","120452.0","120452.0","18650.0","18650.0","0.0","0.0","0.0","0.0","0.0","0.0","4.0","4.0"
"5","500","0","500","120452.0","120452.0","18650.0","18650.0","0.0","0.0","0.0","0.0","0.0","0.0","4.0","4.0"
"5","500","500","0","350488.0","266488.0","190100.0","150100.0","0.0","0.0","0.0","0.0","0.0","0.0","7638.0","4638.0"
"5","500","500","0","266488.0","182488.0","150100.0","125100.0","0.0","0.0","0.0","0.0","0.0","0.0","4638.0","1638.0"
"5","500","273","227","182488.0","136624.0","125100.0","111450.0","0.0","0.0","0.0","0.0","0.0","0.0","1638.0","0.0"
