"orderName","numOfOrder","numOfaccept","numOfReject","WhiteBread","WhiteBreadNeed","Ham","HamNeed","OnionNeed","Onion","Pickle","PickleNeed","Tuna","TunaNeed","Spread","SpreadNeed"
"HamSandwich","1000","1000","0","100000.0","84000.0","100000.0","50000.0","0.0","0.0","0.0","0.0","0.0","0.0","100000.0","6000.0"
"HamSandwich","1520","1000","520","100000.0","127680.0","0.0","76000.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","9120.0"
"HamSandwich","1660","0","1660","68000.0","139440.0","0.0","83000.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","9960.0"
"HamSandwich","1800","1280","520","95680.0","151200.0","76000.0","90000.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","10800.0"
"HamSandwich","1940","470","1470","39440.0","162960.0","83000.0","97000.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","11640.0"
"HamSandwich","2080","1500","580","151160.0","174720.0","78000.0","104000.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","12480.0"
"HamSandwich","2220","800","1420","162960.0","186480.0","32500.0","111000.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","13320.0"
"HamSandwich","2360","1700","660","149560.0","198240.0","96500.0","118000.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","14160.0"
